va,organism,molregno,tid,canonical_smiles,pref_name,chembl_id
[4500.0],Homo sapiens,1840151,11480,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,CHEMBL3416946
[21000.0],Homo sapiens,1603341,11480,Nc1nc2c(s1)C[C@@H](NC(=O)c1cc(Br)c[nH]1)CC2,,CHEMBL3085879
[19952.6],Homo sapiens,663629,11480,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,PALONOSETRON,CHEMBL1189679
[30000.0],Homo sapiens,2020771,11480,Cc1cc(Cl)ccc1-c1ccnc2cc(S(=O)(=O)Nc3ncns3)ccc12,,CHEMBL3687597
[240.0],Homo sapiens,1333093,11480,Nc1ccnc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1,,CHEMBL2012038
[6330.0],Homo sapiens,2549146,11480,O=S(=O)(Nc1cccc(C(F)(F)F)n1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccccc2)cc1F,,CHEMBL4855375
[28840.3],Homo sapiens,1160452,11480,Cc1onc(-c2c(Cl)cccc2Cl)c1N(C)C(=O)OCc1ccc(OC(C)C)nc1,,CHEMBL1797393
[30000.0],Homo sapiens,2379104,11480,C[C@@H]1CC[C@@H](c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)C1,,CHEMBL4472095
[30000.0],Homo sapiens,2069104,11480,O=C(Cn1ccccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,,CHEMBL3764592
[30000.0],Homo sapiens,2015784,11480,Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12,,CHEMBL3682660
[1900.0],Homo sapiens,2086779,11480,O=c1[nH]nc2ccc(-c3ccc(OC(F)(F)F)cc3)cn12,,CHEMBL3809055
[4790.0],Homo sapiens,2119084,11480,N#Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,,CHEMBL3909713
[7200.0],Homo sapiens,1963405,11480,CNS(=O)(=O)NC(=O)c1cc(Cl)c(Oc2cnc(OCC(C)C)c(Cl)c2)cc1F,,CHEMBL3617065
[12000.0],Homo sapiens,1518523,11480,Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1,,CHEMBL2324355
[41500.0],Homo sapiens,1219,11480,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,VERAPAMIL,CHEMBL6966
[29000.0],Homo sapiens,2260693,11480,C[C@]12CC[C@H](C(F)F)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,,CHEMBL4129002
[4500.0],Homo sapiens,176057,11480,Cc1ccc(C(=O)N/C(N)=N\c2ccccc2C(C)C)cc1,,CHEMBL105929
[30000.0],Homo sapiens,1603342,11480,Nc1nc2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,,CHEMBL3085880
[1100.0],Homo sapiens,1969947,11480,O=C(NC1CCN(CC(O)COc2ccc(C(F)(F)F)cc2)CC1)c1ccccc1,,CHEMBL3632696
[33000.0],Homo sapiens,1781071,11480,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Br)ncc3n1C)C2,,CHEMBL3314352
[27000.0],Homo sapiens,2317953,11480,N#Cc1ccc([C@H](C(=O)NCC(F)(F)C2CC2)N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)cc1,,CHEMBL4278502
[260.0],Homo sapiens,2272915,11480,C#CC[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)NC(=O)[C@H](Cc4c[nH]c5ccc(Br)cc45)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N3)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC2=O,,CHEMBL4169884
[30000.0],Homo sapiens,2020784,11480,COc1cc(Cl)c(C#N)cc1-c1nccc2cc(S(=O)(=O)Nc3nncs3)ccc12,,CHEMBL3687610
[30000.0],Homo sapiens,2799385,11480,NS(=O)(=O)c1nccc(-c2ccc(CO)cc2)c1-c1nn[nH]n1,,CHEMBL5279683
[281.0],Homo sapiens,2086825,11480,FC(F)(F)COc1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1,,CHEMBL3809838
[100000.0],Homo sapiens,2772943,11480,O=c1ccc2c([C@@H](O)CNCCCCO)ccc(O)c2[nH]1,,CHEMBL5201712
[30000.0],Homo sapiens,2209156,11480,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)C3=O)ccc2c1COC2=O,,CHEMBL4069245
[50000.0],Homo sapiens,1577580,11480,Cc1ccc(Nc2nc(C(=O)N3CCCC(C)C3C)cs2)cc1,,CHEMBL2418806
[5600.0],Homo sapiens,2143670,11480,Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,,CHEMBL3934299
[121000.0],Homo sapiens,2744096,11480,Cn1nc(C(=O)OCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1COc1cccc([C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)c1,,CHEMBL5172865
[30000.0],Homo sapiens,1519494,11480,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1,,CHEMBL2325317
[30000.0],Homo sapiens,2015912,11480,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,,CHEMBL3682786
[30000.0],Homo sapiens,2369648,11480,Cn1cc(-c2cnc(OCC(F)F)c(Cl)c2)c2ccc(C(=O)NS(C)(=O)=O)cc21,,CHEMBL4462639
[36000.0],Homo sapiens,2236379,11480,NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,,CHEMBL4096468
[4400.0],Homo sapiens,2288106,11480,CC1(C)CN[C@@H](c2cc(Cl)cc(Cl)c2)[C@H](Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)O1,,CHEMBL4209955
[22000.0],Homo sapiens,2380663,11480,N=C(N)NC(=O)c1nc(-c2cc3ccccc3o2)c(N)nc1N,,CHEMBL4473654
[30000.0],Homo sapiens,2226397,11480,O=S(=O)(Nc1ncns1)c1cc(F)c(NCC23CCCN2CCC3)cc1F,,CHEMBL4086486
[4400.0],Homo sapiens,2085000,11480,O=C1CN(c2cccc3c2cnn3-c2ccccc2F)CCN1CC(=O)N1CC[C@H](F)C1,,CHEMBL3798039
[24000.0],Homo sapiens,2378348,11480,NC[C@H](Oc1noc2ncc(-c3ccccc3Cl)cc12)c1ccccc1,,CHEMBL4471339
[30000.0],Homo sapiens,474730,11480,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,,CHEMBL481717
[5011.87],Homo sapiens,1359540,11480,CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)CC1,,CHEMBL2069401
[13000.0],Homo sapiens,381389,11480,O=C1CCN([C@H]2CCCC[C@@H]2OCCc2cccc3ccccc23)C1,,CHEMBL375475
[496.0],Homo sapiens,2188414,11480,COc1cc(-c2ccc(F)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)c(F)cc21,,CHEMBL3979043
[8709.64],Homo sapiens,1160450,11480,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1ccc(OC(C)C)nc1,,CHEMBL1797391
[16100.0],Homo sapiens,2344661,11480,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(Oc2cc(Cl)cc(Cl)c2)c(C#N)c1,,CHEMBL4437652
[4080.0],Homo sapiens,2016341,11480,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2-c2cccnc2)C1,,CHEMBL3683211
[2500.0],Homo sapiens,2355561,11480,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(N2CCC[C@H]2C(C)C)c(Cl)c1,,CHEMBL4448552
[3400.0],Homo sapiens,2083257,11480,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](Cc4cc5ccccc5[nH]4)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,CHEMBL3797461
[18000.0],Homo sapiens,2367259,11480,CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)c(F)c2)cc1Cl,,CHEMBL4460250
[30000.0],Homo sapiens,575387,11480,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,,CHEMBL569185
[30000.0],Homo sapiens,2225084,11480,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2nnn(CC(F)(F)F)n2)CC1,,CHEMBL4085173
[30000.0],Homo sapiens,2403542,11480,COc1cc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cnc1OCC(C)C,,CHEMBL4533111
[14000.0],Homo sapiens,2328609,11480,N#Cc1cc(F)cc(C(=O)N2CCN([C@@H](C(=O)NCC(F)(F)C3CC3)c3ccccc3)CC2)c1,,CHEMBL4289161
[30000.0],Homo sapiens,2015757,11480,[C-]#[N+]c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,,CHEMBL3682633
[30000.0],Homo sapiens,2204104,11480,CN1C(C)(C)CC(Nc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1(C)C,,CHEMBL4064193
[7030.0],Homo sapiens,2122216,11480,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)nc1,,CHEMBL3912845
[1329.0],Homo sapiens,1785345,11480,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(N(C)C)c(OC)c3)CC1)c1cccn1-2,,CHEMBL3322778
[42000.0],Homo sapiens,2430252,11480,CS(=O)(=O)NC(=O)c1ccc(-c2ccc(Cl)c(Cl)c2)cc1,,CHEMBL4559824
[350.0],Homo sapiens,1990877,11480,O=C(NS(=O)(=O)N1CCC1)c1cc(C2CC2)c(OCC2(C(F)(F)F)CCCCC2)cc1F,,CHEMBL3658002
[30000.0],Homo sapiens,2020926,11480,COc1cc(-c2cccc(C(F)(F)F)c2)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ccncn3)ccc12,,CHEMBL3687750
[6309.57],Homo sapiens,1359550,11480,O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCC(F)(F)F)nc1,,CHEMBL2069411
[7260.0],Homo sapiens,2016362,11480,Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cccc2c1CCN(S(=O)(=O)Nc1ncccn1)C2,,CHEMBL3683232
[100000.0],Homo sapiens,349245,11480,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,,CHEMBL209064
[25050.0],Homo sapiens,2542979,11480,O=S(=O)(Nc1nncs1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccccc2)cc1F,,CHEMBL4849208
[6600.0],Homo sapiens,2131007,11480,Cc1cc(OC(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,,CHEMBL3921636
[3900.0],Homo sapiens,2426358,11480,Cn1cc(-c2ccc(C(F)(F)F)cc2)c2ccc(C(=O)NS(=O)(=O)c3cccs3)cc21,,CHEMBL4555930
[30000.0],Homo sapiens,2342886,11480,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CN4)cc12,,CHEMBL4435877
[37900.0],Homo sapiens,2083536,11480,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,CHEMBL3799379
[19700.0],Homo sapiens,175616,11480,Cc1ccc(C(=O)NC(=N)Nc2ccc(C(C)C)cc2)cc1,,CHEMBL107394
[2216.0],Homo sapiens,1792077,11480,COCCOc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)c1cccn1-2,,CHEMBL3337586
[29900.0],Homo sapiens,2752013,11480,Cn1cc(-c2cccc(C(=O)Nc3cc(N4CC[C@@H](C(C)(C)O)C4)ncc3C(F)(F)F)n2)cn1,,CHEMBL5180782
[1584.89],Homo sapiens,291960,11480,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,DARIFENACIN,CHEMBL1346
[3162.28],Homo sapiens,1359548,11480,O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OCC(F)(F)F)nc1,,CHEMBL2069409
[901.0],Homo sapiens,2086952,11480,FC(F)(F)Oc1ccc(-c2ccn3ncc(C(F)(F)F)c3n2)cc1,,CHEMBL3810153
[30000.0],Homo sapiens,2020872,11480,COc1cc(C(F)F)c(C2CC2)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,,CHEMBL3687697
[30000.0],Homo sapiens,2020723,11480,COc1ccccc1-c1ncnc2cc(S(=O)(=O)Nc3nccs3)ccc12,,CHEMBL3687549
[3162280.0],Homo sapiens,14805,11480,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,LAPATINIB,CHEMBL554
[12000.0],Homo sapiens,2200479,11480,COc1cc(-c2cccc(C(F)(F)F)c2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12,,CHEMBL4060568
[4100.0],Homo sapiens,176922,11480,N=C(NCCCCc1ccccc1)NC(=O)c1cccc2ccccc12,,CHEMBL110572
[12000.0],Homo sapiens,2261490,11480,O=S(=O)(CC1CC1)c1nnc(-c2cc(F)c(-c3cnc(Oc4ccc(F)cc4F)c(Cl)c3)cc2F)[nH]1,,CHEMBL4129799
[20000.0],Homo sapiens,1345513,11480,C[C@@]1(c2cc(F)cc(F)c2)CNC2(CCCC2)C(=O)N1CC(=O)Nc1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,,CHEMBL2035983
[3900.0],Homo sapiens,2211817,11480,Nc1cccnc1-c1cccc(C(=O)Nc2cccc(C(F)(F)F)c2-c2cccnc2)c1,,CHEMBL4071906
[6309.57],Homo sapiens,1420719,11480,COc1ncc(-c2cccc(C)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,,CHEMBL2147221
[13000.0],Homo sapiens,1427787,11480,CC(C)(Cc1ccccn1)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1,,CHEMBL2164361
[30000.0],Homo sapiens,2020878,11480,COc1ccccc1-c1ccc(-c2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)c(OC)c1,,CHEMBL3687703
[2670.0],Homo sapiens,2136821,11480,O=S(=O)(Nc1cscn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1,,CHEMBL3927450
[36400.0],Homo sapiens,2126226,11480,COc1ccc(CCO[C@H]2CCCC[C@@H]2N2CC[C@@H](O)C2)cc1OC.Cl,,CHEMBL3916855
[1290.0],Homo sapiens,2564591,11480,O=S(=O)(Nc1cc(F)ccn1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccccc2)cc1F,,CHEMBL4870820
[5100.0],Homo sapiens,2084981,11480,O=c1[nH]ccn1CCOc1nn(-c2ccccc2F)c2ccc(F)cc12,,CHEMBL3799617
[30000.0],Homo sapiens,2020795,11480,COc1ccc(-c2cccc(F)c2)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,,CHEMBL3687621
[4500.0],Homo sapiens,1427801,11480,CC(C)(C)OC(=O)N1CCC(N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)CC1,,CHEMBL2164374
[30000.0],Homo sapiens,2348306,11480,Cn1cc(-c2ccc(C(F)F)cc2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21,,CHEMBL4441297
[30000.0],Homo sapiens,2231149,11480,CN[C@H]1CC[C@@](CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)(c2ccccc2)CC1,,CHEMBL4091238
[30000.0],Homo sapiens,2020722,11480,COc1cc(F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nccs3)ccc12,,CHEMBL3687548
[2520.0],Homo sapiens,31171,11480,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,PRENYLAMINE,CHEMBL24072
[11600.0],Homo sapiens,2441997,11480,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(Oc2cc(Cl)cnc2OC)c(Cl)c1,,CHEMBL4571566
[250.0],Homo sapiens,1333307,11480,CC1(C)CN(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c21,,CHEMBL2012249
[26000.0],Homo sapiens,564274,11480,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,,CHEMBL552338
[30000.0],Homo sapiens,2020797,11480,COc1cc(-c2ccc(F)cc2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,,CHEMBL3687623
[190.0],Homo sapiens,1333359,11480,Fc1c(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)cccc1C(F)(F)F,,CHEMBL2012301
[24350.0],Homo sapiens,176270,11480,COc1cc(NC(=N)NC(=O)c2ccc(C)cc2)cc(OC)c1OC,,CHEMBL105782
[7000.0],Homo sapiens,2726772,11480,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3cc(Cl)cc(Cl)c3)CC2)cc1F,,CHEMBL5082321
[2580.0],Homo sapiens,1990708,11480,CS(=O)(=O)NC(=O)c1cnc(OCC23CC4CC(CC(C4)C2)C3)c(C2CC2)c1,,CHEMBL3657834
[3490.0],Homo sapiens,2151611,11480,Cc1cc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc(C)c1N(C)C,,CHEMBL3942240
[4700.0],Homo sapiens,709448,11480,O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,,CHEMBL1270208
[80.0],Homo sapiens,1333343,11480,Cc1nc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)cs1,,CHEMBL2012285
[6309.57],Homo sapiens,1420717,11480,Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(C(=O)NCCCC(F)(F)F)nc2)cn1,,CHEMBL2147219
[500.0],Homo sapiens,72035,11480,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,MIBEFRADIL,CHEMBL45816
[5600.0],Homo sapiens,1969944,11480,COc1cc(C(F)(F)F)ccc1OCC(O)CN1CCC(N2Cc3ccccc3C2=O)CC1,,CHEMBL3632693
[14400.0],Homo sapiens,2450173,11480,CS(=O)(=O)NC(=O)c1ccc2c(Oc3ccc(Cl)c(C(F)(F)F)c3)nccc2c1,,CHEMBL4579742
[19000.0],Homo sapiens,2383005,11480,CCCN(CCC)[C@H](c1ccccn1)[C@@H](c1ccccn1)N(CCC)C[C@H](O)CO,,CHEMBL4475999
[30000.0],Homo sapiens,2231833,11480,CN1CCC(CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,,CHEMBL4091922
[5700.0],Homo sapiens,2169646,11480,Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,,CHEMBL3960275
[7100.0],Homo sapiens,1971605,11480,O=C1c2ccccc2CN1C1CCN(CC(O)COc2ccccc2C(F)(F)F)CC1,,CHEMBL3634337
[3830.0],Homo sapiens,2161063,11480,CCOc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cn1,,CHEMBL3951692
[30000.0],Homo sapiens,2259683,11480,CO[C@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,,CHEMBL4127992
[5011.87],Homo sapiens,1359554,11480,Cc1cc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCCOCC(F)(F)F)nc2)CO3)cnc1CO,,CHEMBL2069415
[33113.1],Homo sapiens,1160469,11480,Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OCC(F)(F)F)nc1,,CHEMBL1797410
[4871.0],Homo sapiens,1785235,11480,N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(C(F)(F)F)ccc2-n2cccc23)cc1,,CHEMBL3322669
[30000.0],Homo sapiens,1798842,11480,CSc1ccc([C@@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1.Cl,,CHEMBL3350235
[944.0],Homo sapiens,2112080,11480,O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1cn[nH]c1,,CHEMBL3902709
[25400.0],Homo sapiens,2140601,11480,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@H](O)C2)cc1OC.Cl,,CHEMBL3931230
[30000.0],Homo sapiens,2389094,11480,Cn1cc(C2CCCN(C(=O)OC(C)(C)C)C2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21,,CHEMBL4517683
[3370.0],Homo sapiens,2112013,11480,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OCC(F)(F)F)cc1,,CHEMBL3902642
[30000.0],Homo sapiens,2424273,11480,Cc1cn(C)c2cc(C(=O)NS(=O)(=O)C3CC3)ccc12,,CHEMBL4553845
[77000.0],Homo sapiens,2768986,11480,CC1(C)CCOc2c(C(=O)N[C@H]3CN4C(=N)N[C@@H](CN5C(=O)CNC5=O)[C@@H]5NC(=N)N[C@@]54C3(O)O)cccc21,,CHEMBL5197755
[30000.0],Homo sapiens,2241348,11480,N[C@H]1CC[C@](CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)(c2ccccc2)CC1,,CHEMBL4101437
[6309.57],Homo sapiens,1420709,11480,COc1cnc(-c2ccccc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,,CHEMBL2147211
[554.0],Homo sapiens,2118905,11480,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1-c1ccncc1,,CHEMBL3909534
[30000.0],Homo sapiens,2020882,11480,COc1cc(-c2cc(C)cc(C)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,,CHEMBL3687707
[3000.0],Homo sapiens,2291399,11480,N=C(N)NC(=O)c1nc(-c2cc3ccccc3o2)c(N2CCCCCC2)nc1N,,CHEMBL4213248
[242.0],Homo sapiens,2223655,11480,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2OCCO2)cc1F,,CHEMBL4083744
[2600.0],Homo sapiens,2261749,11480,COc1cc(-c2nnc(S(=O)(=O)N3CCC3)[nH]2)ccc1-c1cnc(OCC(C)C)c(Cl)c1,,CHEMBL4130058
