va,organism,molregno,tid,canonical_smiles,pref_name,chembl_id
[3.27],Homo sapiens,2285279,165,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3CC3CCCCC3)CC2)cc1,,CHEMBL4207128
[2340.0],Homo sapiens,1618168,165,CC(C)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(C(=O)O)c1ccc(Br)cc1,,CHEMBL3115192
[5300.0],Homo sapiens,1166759,165,COc1cc(N2CC3CNCC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,,CHEMBL1809058
[10000.0],Homo sapiens,81335,165,CC(C)(C)c1ccc2c(ccn2-c2ccc(F)cc2)c1,,CHEMBL299590
[851.14],Homo sapiens,77779,165,Cc1ccccc1C(OCCN(C)C)c1ccccc1,ORPHENADRINE,CHEMBL900
[9100.0],Homo sapiens,575378,165,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C(F)(F)F)cc2)cc1,,CHEMBL571041
[16000.0],Homo sapiens,1443453,165,COc1cc(Nc2cnc(C#N)c(O[C@@H]3CCN(C)C3)n2)ncc1-c1cnn(C)c1,,CHEMBL2203845
[100000.0],Homo sapiens,309116,165,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2c(F)c(F)c(F)c(F)c2F)cc1)C(=O)O.O=C(O)C(F)(F)F,,CHEMBL183289
[20000.0],Homo sapiens,480631,165,CCN1CCN(c2cc3[nH]c(C(=O)[C@]4(C)CC[C@@](C)(O)CC4)nc3cc2Cl)CC1,,CHEMBL466308
[3960.0],Homo sapiens,9958,165,Fc1ccc(C(OC2CC3CCC(C2)N3CC2CC2)c2ccc(F)cc2)cc1,,CHEMBL440272
[150.0],Homo sapiens,91664,165,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,,CHEMBL62152
[30000.0],Homo sapiens,2751281,165,O=C1NCc2nc(-c3c(F)cccc3F)cc(Nc3ccc(C(=O)N4CCCC4)cc3)c21,,CHEMBL5180050
[1100.0],Homo sapiens,1178678,165,O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccc4c(c3)OCO4)CC2)C1,,CHEMBL1834632
[4200.0],Homo sapiens,567582,165,O=C(NCc1c(O)cc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,,CHEMBL562788
[63095.7],Homo sapiens,714098,165,O=C(O)CCNC1CC[C@@]2(Cc3ccccc3Cc3ccccc32)C1,,CHEMBL1278115
[19.95],Homo sapiens,2238103,165,CCCCc1cc(OC2CCN(CCCCNS(C)(=O)=O)CC2)c2ncccc2c1.Cl.Cl,,CHEMBL4098192
[31622.8],Homo sapiens,1425368,165,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,CHEMBL2158828
[25000.0],Homo sapiens,1428500,165,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](F)C3)c2c1,,CHEMBL2163364
[3000.0],Homo sapiens,2300503,165,COc1cc2ccc(Br)cc2cc1[C@@H](c1cccc(OC)c1F)[C@@](O)(CCN(C)C)c1cccc2c1CCC2,,CHEMBL4228012
[7000.0],Homo sapiens,2282757,165,Cn1cnc(-c2cnc(O[C@@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@H]3F)c(C(N)=O)c2)c1,,CHEMBL4204606
[11000.0],Homo sapiens,516308,165,c1ccc(CC2(c3ccc4sccc4c3)CCNC2)cc1,,CHEMBL486537
[1600.0],Homo sapiens,648182,165,O=C(c1ccc(Oc2cccc(Cl)c2)nc1)N1CCCN(C2CCC2)CC1,,CHEMBL1171002
[60000.0],Homo sapiens,622451,165,CCN(CC)C(c1ccccc1)C(O)(c1cccnc1)c1cccnc1,,CHEMBL1091162
[35000.0],Homo sapiens,2192448,165,CCc1[nH]ncc1Cn1cc(-c2ccc(Cl)c(OC(F)F)c2)cn1,,CHEMBL3983077
[11000.0],Homo sapiens,1343940,165,O=C(NC1CC1)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,,CHEMBL2031871
[8730.0],Homo sapiens,2128529,165,CC(C)Cc1cc(CNS(=O)(=O)c2ccc(CCc3ccccc3)cc2)nn1-c1ccccc1,,CHEMBL3919158
[10000.0],Homo sapiens,1516140,165,CN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1,,CHEMBL2321996
[4500.0],Homo sapiens,2799051,165,CC(=O)NCc1cc2cc(CN3CCOCC3)cc3c(=O)c(C(=O)NCc4ccc(Cl)cc4)cn1c23,,CHEMBL5279349
[57900.0],Homo sapiens,1588903,165,COc1ccc(-c2cc(=O)c3cc(C)ccc3o2)cc1,,CHEMBL2442379
[1584.89],Homo sapiens,563700,165,CC(C)N1CCN(CCN2CCN(c3cccc(OC(F)(F)F)c3)C2=O)CC1,,CHEMBL549894
[194984.0],Homo sapiens,421066,165,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,IRBESARTAN,CHEMBL1513
[8100.0],Homo sapiens,2294542,165,CC(C)(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1,,CHEMBL4216391
[340.0],Homo sapiens,2180427,165,C[C@@H]1CN(c2sc(Br)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,,CHEMBL3971056
[2951210.0],Homo sapiens,440052,165,OCc1ccc(OC2CCN(CC3CCNCC3)CC2)cc1Cl,,CHEMBL272241
[3400.0],Homo sapiens,2530476,165,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3cc(F)ccc3F)c3ccccc32)nc1N,,CHEMBL4793885
[8600.0],Homo sapiens,1427814,165,O=C(NCc1ccc(C(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccccn1,,CHEMBL2164387
[1600.0],Homo sapiens,1948394,165,CCn1cc([C@@]2(c3nnc(SC)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,,CHEMBL3582329
[100.0],Homo sapiens,208427,165,CN(C)CCN1C(=O)C(NC(=O)CCc2ccc(Cl)cc2Cl)N=C(c2ccccc2)c2ccccc21,,CHEMBL128007
[1500.0],Homo sapiens,2211240,165,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2sncc2Cl)C3=O)ccc2c1COC2=O,,CHEMBL4071329
[2750.0],Homo sapiens,1759991,165,CC(C)OC(=O)N1CCC(C)(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1,,CHEMBL3289444
[7943.28],Homo sapiens,558374,165,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc2occc2c1,,CHEMBL559004
[6830.0],Homo sapiens,452999,165,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,,CHEMBL488437
[17049.1],Homo sapiens,11005,165,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,CYPROHEPTADINE,CHEMBL516
[8500.0],Homo sapiens,1347596,165,CNC(=O)c1ccc(-c2ccc(N3C(=O)N(c4cc(OC)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)cc1,,CHEMBL2041178
[1584.89],Homo sapiens,2073291,165,Cn1c(SCCCN2CC3CCN(c4c(F)cccc4C(F)(F)F)C3C2)nnc1-c1cnccn1,,CHEMBL3775946
[900.0],Homo sapiens,1732580,165,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1,,CHEMBL3234071
[40000.0],Homo sapiens,631809,165,C[C@@H]1CCCN1CCc1ccc2nc(-c3cnc4c(c3)OCO4)ccc2c1,,CHEMBL1086074
[33000.0],Homo sapiens,2077844,165,CC(C)(C)NC(=O)C1c2ccc(C#N)cc2C(=O)N1Cc1ccccc1-c1ccccc1,,CHEMBL3786562
[540.0],Homo sapiens,565742,165,CCc1oc(CCc2cc(N3CCOCC3)cc(NC(C)C)n2)nc1C,,CHEMBL557648
[2900.0],Homo sapiens,2375728,165,CCC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,,CHEMBL4468719
[31600.0],Homo sapiens,513767,165,CC(C)NC(=O)c1cn(-c2cccc(Br)c2)c2ncccc2c1=O,,CHEMBL456172
[630.0],Homo sapiens,627814,165,CC1(C)C[C@@H](NC(=O)c2ccc3[nH]ncc3c2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,,CHEMBL1095554
[30000.0],Homo sapiens,2771851,165,Cc1nnn(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)C1CCCO1)C2,,CHEMBL5200620
[24000.0],Homo sapiens,2755984,165,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)n1,,CHEMBL5184753
[30000.0],Homo sapiens,2506620,165,COc1cc(C#Cc2sc(NC(=O)NCCOCC3CC3)nc2C)cnc1OC,,CHEMBL4759283
[1700.0],Homo sapiens,1725386,165,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(Cl)cc4)cc3)CC2)c1,,CHEMBL3219001
[25000.0],Homo sapiens,2247019,165,Cc1cccc(-c2nnc3n2CCN(C(=O)c2ccc(-c4ccccc4)cc2)[C@@H]3C)n1,,CHEMBL4107668
[33000.0],Homo sapiens,1624317,165,O=C(N1CCCN(C2CCC2)CC1)N1CCC2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,,CHEMBL3127689
[930.0],Homo sapiens,2140875,165,C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,,CHEMBL3931504
[17000.0],Homo sapiens,2351615,165,CNC(=O)c1cnc(Nc2ccc(OC)cn2)cc1Nc1ccccc1S(C)(=O)=O,,CHEMBL4444606
[2500.0],Homo sapiens,1176315,165,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@H](c3ccc4[nH]cnc4c3)CC2)C1,,CHEMBL1829617
[13000.0],Homo sapiens,2776914,165,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C4CC4)nc3)C[C@H]2C)n1,,CHEMBL5205683
[13.0],Homo sapiens,2810962,165,Cc1ccn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2CO)n1,,CHEMBL5291251
[30000.0],Homo sapiens,2564691,165,CC(C)N1Cc2cc(C(F)(F)F)ncc2C2=CN=C(NCc3c(F)ccc4c3CCO4)N3C=NC(C1=O)C23,,CHEMBL4870920
[6480.0],Homo sapiens,1338371,165,Cc1cccc(C(CCCN)(c2ccccc2)c2ccccc2)c1,,CHEMBL2022997
[1600.0],Homo sapiens,478966,165,C[C@@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,,CHEMBL494350
[430.0],Homo sapiens,2290633,165,COc1ccccc1CCN1CCC(CCc2ccccc2OCCF)CC1.Cl,,CHEMBL4212482
[30000.0],Homo sapiens,2345339,165,CCn1nc(C(C)(C)C)cc1Nc1nc(-c2ccc(-n3cnc(C)c3)c(F)c2)cs1,,CHEMBL4438330
[233.0],Homo sapiens,629817,165,CCOCCn1c(N2CC[C@H](N(C)C)C2)nc2ccccc21,,CHEMBL1087493
[20000.0],Homo sapiens,452928,165,CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,,CHEMBL488021
[4900.0],Homo sapiens,2749383,165,CN1CCN(C(=O)COc2ccc3cc(Oc4ccc(C#N)cc4)ccc3n2)CC1,,CHEMBL5178152
[100000.0],Homo sapiens,1725511,165,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,AZD-1656,CHEMBL3219124
[200000.0],Homo sapiens,2766179,165,Cc1cccc(-c2cc(C#N)cc(Oc3c(C(F)(F)F)ccn(Cc4n[nH]c(=O)n4C)c3=O)c2)c1,,CHEMBL5194948
[40000.0],Homo sapiens,2362413,165,Cc1cc([C@@H]2C[C@@H]3CC[C@H]2C3)n(O)c(=O)c1.NCCO,,CHEMBL4455404
[30000.0],Homo sapiens,1143436,165,CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NC[C@H]4CC[C@H](c5cccc(C(F)(F)F)c5)CC4)cc3)oc12,,CHEMBL1771128
[27700.0],Homo sapiens,599752,165,CCc1ccc2oc(N3CCN4CCC3CC4)nc2n1,,CHEMBL598555
[30000.0],Homo sapiens,2209131,165,O=[N+]([O-])c1cn2c(n1)O[C@@H](COc1ccc(-c3ccc(F)cc3)nc1)CC2,DNDI-0690,CHEMBL4069220
[1100.0],Homo sapiens,317641,165,C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,,CHEMBL189881
[2200.0],Homo sapiens,2115206,165,Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1,,CHEMBL3905835
[460.0],Homo sapiens,1141563,165,CC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,,CHEMBL1766529
[3500.0],Homo sapiens,1520169,165,NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,CHEMBL2325985
[3100.0],Homo sapiens,1958174,165,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC[C@@H]7C[C@@H](O)[C@@H](O)C7)nc56)(CC3)OC4)nc2N1,,CHEMBL3605129
[11600.0],Homo sapiens,1364743,165,CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,,CHEMBL2087084
[12000.0],Homo sapiens,2780959,165,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2ccc3cnccc3c2)[nH]1,,CHEMBL5218553
[13000.0],Homo sapiens,1523276,165,C/C=C/c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,,CHEMBL2333635
[30000.0],Homo sapiens,2234226,165,O=C(CCCCCCNc1ncnc2ccc(F)cc12)NO,,CHEMBL4094315
[23000.0],Homo sapiens,479609,165,Cc1ncc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)cc1F,,CHEMBL512975
[46000.0],Homo sapiens,2234593,165,CN([C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1)C1(C)COC1,,CHEMBL4094682
[9960.0],Homo sapiens,1440481,165,Cn1cc2c(OCC3CCN(CCc4ccc(C(=O)O)cc4)CC3)nc3ccccc3c2c1,,CHEMBL2179674
[200.0],Homo sapiens,2533196,165,CC1OC2(CCN(CCc3ccccc3)CC2)CN(CCc2ccccc2)C1=O,,CHEMBL4796605
[150000.0],Homo sapiens,2549465,165,C[C@H]1COc2c(N3CC[C@@H](C4(N)CC4)C3)c(F)c(Cl)c3cc(C(=O)O)c(=O)n1c23,,CHEMBL4855694
[20000.0],Homo sapiens,2422142,165,COC[C@H]1Cn2cc(-c3nc(Nc4ccnn4C)ncc3C)cc2C(=O)N1Cc1cccc(C)n1,,CHEMBL4551714
[2500.0],Homo sapiens,2430950,165,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(COC)nc3)cc12,,CHEMBL4560522
[23000.0],Homo sapiens,2512319,165,Cc1nnn(Cc2cc(Cl)ccc2/C=C/C(=O)N2CCN(Cc3coc(C)n3)CC2)n1,,CHEMBL4764982
[33000.0],Homo sapiens,1341765,165,CN(CCCC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,,CHEMBL2029718
[4100.0],Homo sapiens,2365584,165,O=C(O)C[C@H]1CCCN(C[C@@H](O)c2ccc(-c3noc(-c4onc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1,,CHEMBL4458575
[12000.0],Homo sapiens,2089877,165,CC(C)Oc1cc([C@@](Cc2ccccc2)(NC[C@H](O)C(F)(F)F)c2cc(F)cc(OC(F)(F)C(F)F)c2)ccc1F,,CHEMBL3814418
[6309.57],Homo sapiens,556708,165,CC(C)N1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,,CHEMBL560715
[15000.0],Homo sapiens,2260693,165,C[C@]12CC[C@H](C(F)F)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,,CHEMBL4129002
[2300.0],Homo sapiens,1146491,165,CCN1C(=O)c2nc(Cc3ccccc3)n(Cc3ccccc3)c2N2CC3(CCc4ccccc43)N=C12,,CHEMBL1778033
[196000.0],Homo sapiens,570857,165,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(C3CN(Cc4ccnc5cccnc45)C3)C(=O)O[C@]12C,,CHEMBL583090
[1500.0],Homo sapiens,203776,165,CN1C(=O)[C@H](NC(=O)/C=C/c2ccc(Cl)cc2Cl)N=C(c2ccccc2)c2ccccc21,,CHEMBL332826
[30000.0],Homo sapiens,2386047,165,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,FISOGATINIB,CHEMBL4514636
[70000.0],Homo sapiens,2249575,165,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2F)[C@@H]3C)n1,,CHEMBL4110224
[1000.0],Homo sapiens,610365,165,Cc1ncoc1-c1nnc(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(C)(C)C)cc3)C2)n1C,,CHEMBL1079824
[1900.0],Homo sapiens,2300041,165,COc1ccc2nccc(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,,CHEMBL4227550
[8200.0],Homo sapiens,1179200,165,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,,CHEMBL1833986
[5400.0],Homo sapiens,2778017,165,Cn1c(CN2CCC(c3nc(OCc4ccc(Cl)cc4F)ncc3F)CC2)nc2ccccc21,,CHEMBL5206786
[24000.0],Homo sapiens,2202409,165,COCC(=O)N1CCO[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,,CHEMBL4062498
[75.86],Homo sapiens,2219159,165,CCCCc1cc(OC2CCN(CCNS(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl,,CHEMBL4079248
[40000.0],Homo sapiens,389955,165,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,CICLOPIROX OLAMINE,CHEMBL242580
[7800.0],Homo sapiens,2526613,165,CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cc3)c2)c2c(N)ncnc21,,CHEMBL4790022
[12.0],Homo sapiens,2796031,165,CCc1ncn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2C)n1,,CHEMBL5276329
[50000.0],Homo sapiens,523355,165,N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccnc3O)C2=O)cc1,,CHEMBL485161
[33000.0],Homo sapiens,2092955,165,Cc1nn(C2CCN(C(=O)CN)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,,CHEMBL3823154
[3300.0],Homo sapiens,2229551,165,COc1ccc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2)cn1,,CHEMBL4089640
[920.0],Homo sapiens,2513982,165,COc1nc(-c2csc(Nc3c4c(nn3CC(F)(F)F)CCC4)n2)ccc1-n1cnc(C)c1,,CHEMBL4777391
[640.0],Homo sapiens,2085376,165,COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](c4c(C)noc4C)SC(N)=N3)c2)cn1,,CHEMBL3805852
[2300.0],Homo sapiens,2715070,165,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCOCC1)c1ccccc1,,CHEMBL5070613
[200000.0],Homo sapiens,2223422,165,COC(=O)[C@@H](N)CCC(=O)Nc1ccc(COC2=C(C#N)[C@H](O)[C@]3(C)C4=CC(=O)[C@@H]5[C@@H]6CC(C)(C)CC[C@]6(C(=O)OC)CC[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)cc1,,CHEMBL4083511
[5700.0],Homo sapiens,2480471,165,COCc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1,,CHEMBL4643920
[30000.0],Homo sapiens,1143451,165,CC(C)Oc1ccc(F)cc1-c1ccc(N2C[C@H](CNC(=O)c3ccc(-c4nc5cc(C#N)cc(C(C)C)c5o4)cc3)OC2=O)nc1,,CHEMBL1771143
[4300.0],Homo sapiens,1420518,165,Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3nc(N)ccc23)c1,,CHEMBL2147022
[10000.0],Homo sapiens,112222,165,Cc1cccc(NC(=O)N[C@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,,CHEMBL70380
[24000.0],Homo sapiens,2242494,165,NS(=O)(=O)c1ccc(CCNc2nc(Cl)nc3cccc(-c4ccccc4)c23)cc1,,CHEMBL4102583
[4.2],Homo sapiens,1842412,165,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1Cl,,CHEMBL3422963
[80000.0],Homo sapiens,1731688,165,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)C(C)(C)C)C1,,CHEMBL3233188
[29000.0],Homo sapiens,2429177,165,CCC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CCC(=O)N1CCCCCCC(=O)O,,CHEMBL4558749
[30000.0],Homo sapiens,2056977,165,O=C(Nc1cc(C2CC2)on1)n1ccc2cc(Oc3ncnc4c3CNC4)ccc21,,CHEMBL3746122
[9.0],Homo sapiens,581912,165,O=c1cc(OCc2ccc(F)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,,CHEMBL584538
[8000.0],Homo sapiens,1958180,165,NCCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,,CHEMBL3605135
[20000.0],Homo sapiens,2549779,165,COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)nc1CN1C(=O)O[C@H](c2cc(Cl)cc(C(F)(F)F)c2)[C@@H]1C,,CHEMBL4856008
[33000.0],Homo sapiens,1166752,165,COc1cc(OC2CN(C(C)=O)C2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,,CHEMBL1809051
[13700.0],Homo sapiens,1516144,165,Clc1ccc([C@@H]2CC=CCNC2)cc1Cl,,CHEMBL2322000
[660.0],Homo sapiens,1344036,165,COc1c(C(C)(C)C)cc(C(=O)N2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1C(C)(C)C,,CHEMBL2031966
[6800.0],Homo sapiens,2551907,165,CN1CCN(Nc2cccc3c2C[C@@H](CN(C)[C@H]2CCCc4cccnc42)NC3)CC1,,CHEMBL4858136
[1300.0],Homo sapiens,1956216,165,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)C[C@H]3CC[C@H](N(C)C)CC3)cc1)[C@H]2c1ccc(Cl)cc1,,CHEMBL3601322
[3200.0],Homo sapiens,434808,165,COc1ccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)cc1,,CHEMBL257517
[12000.0],Homo sapiens,1587933,165,O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2C1CC1,,CHEMBL2441419
[8181.82],Homo sapiens,570829,165,Cc1ccc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)cn1,,CHEMBL572559
[36307.8],Homo sapiens,1151202,165,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2c(F)ccc(NS(C)(=O)=O)c2F)CC1,,CHEMBL1784524
[17100.0],Homo sapiens,313010,165,NCc1ccc(F)c(C2CCN(C(=O)c3cc(C(N)=O)cc(-c4nc(-c5cccs5)no4)c3)CC2)c1,,CHEMBL365062
[28.0],Homo sapiens,1137513,165,COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2Cc2nc3ccc(Cl)cc3[nH]2)cc1,,CHEMBL1760242
[5100.0],Homo sapiens,626527,165,CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCNCC3)nc12,,CHEMBL1099069
[5700.0],Homo sapiens,1161836,165,CC(C)(N)C(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,,CHEMBL1800768
[4700.0],Homo sapiens,1281630,165,CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,,CHEMBL1956112
[3100.0],Homo sapiens,1271994,165,C[C@@H]1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)CC3CCOCC3)cc2)cc1,,CHEMBL1934525
[2200.0],Homo sapiens,1726007,165,CC[C@]1(c2cccc(C(N)=O)c2)[C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@@H]21,,CHEMBL3219615
[5100.0],Homo sapiens,1443194,165,N#CC1(c2ccccc2)CCN(Cc2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c(=O)n3ccccc23)CC1,,CHEMBL2203589
[2200.0],Homo sapiens,1961511,165,COc1cc(C(O)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,,CHEMBL3612805
[1995.26],Homo sapiens,678360,165,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cc(F)cc(C(F)(F)F)c3)C2)n1C.Cl,,CHEMBL1204409
[25900.0],Homo sapiens,621648,165,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C)cc4)oc3C)c2)cc1,,CHEMBL1090877
[3100.0],Homo sapiens,1438693,165,NC1=N[C@](c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,,CHEMBL2177904
[5500.0],Homo sapiens,1443864,165,CC(C)(C)Oc1ccc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,,CHEMBL2204252
[1430.0],Homo sapiens,2430710,165,CC(C)Cc1cc(CNC(=O)C2C3CN(Cc4ccccc4)CC32)nn1-c1ccccc1,,CHEMBL4560282
[400.0],Homo sapiens,2471718,165,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,,CHEMBL4635160
[3700.0],Homo sapiens,1827515,165,Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,,CHEMBL3393706
